time,r,Rn_mean_Wm2,H_mean_Wm2,LE_mean_Wm2,G_mean_Wm2,Residual_mean_Wm2,Closure_frac,Residual_frac_of_Rn,area_m2,perimeter_m,area_ha,area_acres,centroid_x,centroid_y,centroid_out_x,centroid_out_y,centroid_lon,centroid_lat,layer,ET_mean_mmhr,ET_sum_mm
2023-10-18T00:00:00,0.9,57.96931178771328,5.459376125000001,-601.6544827041668,2.177903264583333,651.9865151022967,-10.24709773146706,11.24709773146706,50662.5,987.4011537017795,5.06625,12.51897639600468,589040.0760042092,4442363.819527134,589040.292645759,4442363.140229266,-109.95495695803402,40.12688578750361,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-10-19T00:00:00,0.9,54.62001169629948,6.405761770833333,-1853.5867818129166,1.8312558333333335,1899.9697759050496,-33.78523194885681,34.78523194885682,43537.5,901.126983722083,4.35375,10.758350552006982,589031.7619317117,4442364.223082909,589031.9785712555,4442363.543807907,-109.95505446739728,40.12689030321222,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-10-20T00:00:00,0.9,51.51549694471396,5.687396229166666,-1008.5045630312499,2.165395541666667,1052.1672682051305,-19.42428648867172,20.42428648867172,39862.5,838.9087296526031,3.98625,9.85023827457659,589015.5908603007,4442354.136313848,589015.8074733686,4442353.457083644,-109.9552456249395,40.12680115278418,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-10-21T00:00:00,0.9,51.87131517942938,5.8182491875,-175.80914175583328,2.72029551875,219.14191222901266,-3.224722497800052,4.224722497800053,55337.5,994.9747468305864,5.53375,13.674194055048783,589026.8248051039,4442350.074142143,589027.0414135883,4442349.394881137,-109.95511435590618,40.12676337087821,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-10-22T00:00:00,0.9,54.508195054967274,5.936766729166666,-812.8734787125,2.4764317958333333,858.9684752424672,-14.758519877171944,15.758519877171944,41062.5,899.4112549695448,4.10625,10.146764732513045,589035.7318757442,4442352.065770868,589035.9484914154,4442351.386485286,-109.95500955752189,40.12678036849538,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-10-23T00:00:00,0.9,50.51163813331971,6.435749708333333,-158.62399747916666,3.0178850708333336,199.6820008333197,-2.953187982268202,3.953187982268202,40737.5,870.1219330882001,4.07375,10.066455483488589,589018.3001226898,4442330.336668666,589018.5166872713,4442329.657431718,-109.95521711453324,40.126586476264094,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-10-24T00:00:00,0.9,37.475595695023536,7.081901562500001,-1010.7194668083333,2.2749792291666666,1038.8381817116901,-26.720391429285264,27.720391429285264,44337.5,880.3300858899142,4.43375,10.956034857297952,589014.9988181952,4442345.675197966,589015.2154134916,4442344.9959696485,-109.95525373945742,40.126724996853234,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-10-25T00:00:00,0.9,44.26577844418549,5.855468625,-786.9716878166668,2.3723743375,823.0096232983523,-17.592457926298103,18.592457926298103,54787.5,977.4011537017795,5.47875,13.538286095161242,589011.9232476593,4442323.109209764,589012.1397950388,4442322.429990604,-109.95529294313747,40.12652204568742,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-10-26T00:00:00,0.9,29.616063033557463,4.9631451250000005,-358.81455068958326,2.0033522583333334,381.4641163398074,-11.88031146839392,12.880311468393918,36562.5,800.1219330882,3.65625,9.034790515251341,589001.3490361082,4442333.005500798,589001.5656004034,4442332.32631046,-109.95541566541725,40.12661231191016,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-10-27T00:00:00,0.9,42.126833393108676,3.4137996249999993,-192.01158537083333,1.44771120625,229.276907932692,-4.442538388612857,5.442538388612857,41612.5,879.4112549695446,4.16125,10.282672692400586,589020.4740250892,4442346.18853054,589020.69062333,4442345.509287132,-109.95518941764985,40.1267290413193,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-10-28T00:00:00,0.9,15.296610169427078,5.3089759375000005,-2493.9877309,1.4472824270833335,2502.5280827048437,-162.60017382848517,163.60017382848514,41237.5,939.1168824543171,4.12375,10.190008174295444,589085.1332619246,4442327.991191359,589085.3498446337,4442327.311770356,-109.95443315980474,40.126558269346866,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-10-29T00:00:00,0.9,52.52253700327094,3.1213699583333336,-400.3423440666667,1.8063572645833332,447.937153847021,-7.528475191880485,8.528475191880485,44937.5,996.6904755831243,4.49375,11.104298086266178,589082.7237354565,4442333.481426529,589082.9403287155,4442332.802012034,-109.9544606774994,40.126607981241875,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-10-30T00:00:00,0.9,29.206515882988707,2.5583405,-1449.0018303208335,1.1881367791666666,1474.4618689246556,-49.48400414591916,50.48400414591916,33587.5,783.5533905932755,3.35875,8.299652004950548,589031.6857597234,4442350.490911408,589031.9023707404,4442349.811637009,-109.95505725556934,40.1267666104584,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-10-31T00:00:00,0.9,33.499687166595145,2.4189155208333335,-1238.9268241624998,1.3306136083333333,1268.6769821999283,-36.87130834657506,37.87130834657506,37887.5,838.1980515339485,3.78875,9.36220514588951,589036.2112135983,4442349.231057372,589036.427823551,4442348.551770551,-109.95500432359228,40.126754782343106,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-01T00:00:00,0.9,28.053385418502383,2.670041083333333,-1030.9754253870833,1.4786904625000001,1054.8800792597524,-36.60259460749485,37.60259460749485,40662.5,845.979797464469,4.06625,10.04792257986756,589029.7842771258,4442338.17910676,589030.0008619352,4442337.49983795,-109.9550812676089,40.126655905795836,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-02T00:00:00,0.9,36.578220163544614,2.8570565625,-1865.3169708608336,1.8510837854166668,1897.1870506764615,-50.866576399670684,51.866576399670684,36862.5,805.2691193458138,3.68625,9.108922129735456,589033.147953893,4442350.55726194,589033.3645655477,4442349.877983514,-109.9550400877047,40.12676705331541,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-03T00:00:00,0.9,36.81491389845206,4.509692770833333,-1860.1876173833332,1.8274676020833336,1890.6653709088685,-50.35596340450397,51.35596340450397,48912.5,878.4062043356623,4.89125,12.086541978180684,589040.3715441776,4442342.0610904405,589040.588140679,4442341.381792365,-109.95495649167202,40.12668975396416,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-04T00:00:00,0.9,33.20514037301407,5.6251560625,-1654.6236640929171,1.6144273083333331,1680.5892210950979,-49.6123209303135,50.6123209303135,45262.5,983.7615433949899,4.52625,11.184607335290636,589033.3060915797,4442346.194421206,589033.5226942346,4442345.515142468,-109.95503883381905,40.12672773564916,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-05T00:00:00,0.9,26.885298996481797,5.060680854166667,-1234.7783620962502,1.6244318583333335,1254.978548380232,-45.67898796827434,46.67898796827434,42987.5,903.2590180780485,4.29875,10.622442592119441,589027.8830058486,4442346.757323904,589028.0996078112,4442346.078060082,-109.95510239554055,40.126733380586764,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-06T00:00:00,0.9,21.380836062394724,4.6399705,-1028.1097265625,2.6262539604166664,1042.2243381644782,-47.74572421410473,48.74572421410473,47562.5,902.5483399593932,4.75625,11.752949713002172,589025.8713844949,4442334.075069631,589026.0879594414,4442333.395811719,-109.9551277510577,40.1266193505264,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-07T00:00:00,0.9,18.189372105348504,4.953695875,-1653.214,1.7897700895833333,1664.659906140765,-90.51827212613235,91.51827212613235,40387.5,874.0559159102173,4.03875,9.97996859992379,589058.2700437338,4442355.729811364,589058.4866747293,4442355.050463647,-109.95474456860532,40.12681098753206,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-08T00:00:00,0.9,54.335562711116005,-828.6830220243056,-1431.788548495625,-831.4277693645832,3146.23490259563,-56.90378797258635,57.90378797258634,45962.5,870.8326112068553,4.59625,11.357581102420234,589090.6194229041,4442307.528677671,589090.8359650958,4442306.849242022,-109.95437160496978,40.12637335963688,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-09T00:00:00,0.9,16.710510652769074,3.030494375,-194.05874895804172,0.8874458416666666,206.85131939414413,-11.378515755284061,12.378515755284061,35462.5,872.0458146424515,3.54625,8.762974595476258,589031.9978422779,4442337.3291804185,589032.214426083,4442336.649905537,-109.95505540891439,40.12664801517621,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-10T00:00:00,0.9,14.795065654317925,2.5883282083333334,-1450.2063007645836,1.1177004750000001,1461.2953377355682,-97.76910125837058,98.7691012583706,37837.5,852.3401871576792,3.78375,9.349849876808824,589026.6006723793,4442351.57290315,589026.8172838979,4442350.893642717,-109.95511677934685,40.126776895605076,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-11T00:00:00,0.9,20.536401037615565,2.238917333333333,-1242.4534119802292,1.1663348479166666,1259.5845608365948,-60.33424052877973,61.33424052877974,39137.5,876.6904755831241,3.91375,9.671086872906649,589027.809677375,4442335.893062183,589028.0262567608,4442335.213798878,-109.95510475464926,40.12663552195515,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-12T00:00:00,0.9,17.597736999202407,2.2859206666666667,-616.94697445,1.0481122583333333,631.2106785242024,-34.86885510067636,35.86885510067636,34362.5,810.6244584051412,3.43625,8.491158675701175,589017.8511251865,4442351.401453792,589018.0677333504,4442350.722217449,-109.95521947813151,40.12677627757748,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-13T00:00:00,0.9,15.840816090331737,2.4714613333333335,-1242.8431057906248,1.11513996875,1255.0973205788732,-78.23185986263091,79.23185986263093,43587.5,884.7665940288726,4.35875,10.770705821087668,589029.4247236216,4442343.287469108,589029.641318911,4442342.608201141,-109.9550847822734,40.12670196052602,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-14T00:00:00,0.9,20.704718643579287,2.9966260833333336,-1660.156183146458,1.0230789645833334,1676.8411967421207,-79.98835949466638,80.98835949466638,46487.5,944.9747468305861,4.64875,11.487311427767432,589022.5290514905,4442354.354287925,589022.7456673885,4442353.675038618,-109.95516417580477,40.12680238172395,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-15T00:00:00,0.9,24.609368506379212,4.1050697708333335,-1866.3126946223335,1.2362636104166669,1885.5807297474628,-75.6204435216891,76.6204435216891,47262.5,894.2640687119308,4.72625,11.67881809851806,589011.3717444913,4442358.218292609,589011.5883645914,4442357.539073893,-109.95529457293313,40.126838370351905,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-16T00:00:00,0.9,52.35691026467324,7.79593975,-1634.2516939979166,2.4451105500000003,1676.3675539625897,-31.018076419870113,32.01807641987011,49612.5,900.1219330882001,4.96125,12.259515745310281,589035.9031736223,4442339.2691472685,589036.119762796,4442338.589861576,-109.95500931267533,40.12666507704749,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-17T00:00:00,0.9,14.06896985152192,6.751640124999999,-5820.390096195834,1.2232221125,5826.484203809856,-413.1372300388839,414.1372300388839,49012.5,1024.472221513645,4.90125,12.111252516342054,589021.3205411751,4442350.858865332,589021.5371494018,4442350.179619457,-109.95517883969096,40.12677102255191,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-18T00:00:00,0.9,12.060246317941717,6.270321916666667,-3323.098104246875,4.880360322916667,3324.0076683252337,-274.6168970927396,275.6168970927396,44112.5,844.7665940288723,4.41125,10.900436146434867,589023.0047045663,4442349.15341092,589023.2213098304,4442348.474160456,-109.95515931142621,40.12675548132182,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-19T00:00:00,0.9,36.1077672516133,7.146367416666666,-2689.100018237917,2.336420522916667,2715.724997549947,-74.21165677804704,75.21165677804706,40587.5,834.2640687119309,4.05875,10.029389676246533,589023.1731055758,4442341.259182437,589023.3896945086,4442340.579931744,-109.95515842412428,40.126684351461776,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-20T00:00:00,0.9,15.617383715548698,4.964044354166667,-181.28987339166665,0.69574631875,191.24746643429867,-11.245806974947559,12.245806974947559,22512.5,791.1269837220825,2.25125,5.562959903578689,589041.2959111424,4442339.549209657,589041.5125027488,4442338.869909107,-109.95494599086368,40.12666702879017,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-21T00:00:00,0.9,19.836677425088226,4.621630020833333,-1447.8446304562501,1.0694586791666667,1461.9902191813385,-72.70136580092299,73.70136580092299,27262.5,770.6244584051411,2.72625,6.736710466243821,589026.6582146394,4442347.950158628,589026.8748186581,4442347.270898142,-109.95511660380721,40.12674425545417,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-22T00:00:00,0.9,21.037775625000002,4.547977854166667,-3949.3823589568747,1.60418743125,3964.267969296458,-187.4356996652044,188.4356996652044,40462.5,878.9087296526033,4.04625,9.998501503544817,589006.2382425058,4442340.219675445,589006.4548234665,4442339.540471416,-109.95535729628786,40.12667678038793,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-23T00:00:00,0.9,6.881869379166667,4.7785485625,-2078.0248634970835,3.13592870625,2076.9922556075003,-300.80640479680324,301.8064047968033,42787.5,878.4062043356622,4.27875,10.573021515796698,589033.3192164621,4442339.730979282,589033.5358057058,4442339.051700694,-109.95503957141695,40.12666951090562,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-24T00:00:00,0.9,8.8936373125,-3746.9456521541665,-4162.828999318333,-3744.383382240625,11663.051671025625,-1310.3927700462011,1311.3927700462011,27837.5,724.2640687119309,2.78375,6.878796060671705,589126.6202785783,4442362.870910942,589126.8369477759,4442362.191374958,-109.95394149855974,40.126868072602846,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-25T00:00:00,0.9,13.615493289583332,3.2312440208333335,-3536.8585024766667,4.432731995833333,3542.8100197495833,-259.20430875317936,260.20430875317936,37762.5,834.7665940288722,3.77625,9.331316973187796,589094.2930229302,4442322.676743553,589094.509597779,4442321.997297433,-109.95432640483027,40.12650942569331,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-26T00:00:00,0.9,2.6229628375000003,3.542897625,5.302793775,0.79752328125,-7.020251843749999,3.6764587524393386,-2.6764587524393386,28837.5,734.2640687119307,2.88375,7.125901442285417,589111.6301500722,4442305.964452924,589111.84669628,4442305.28495938,-109.95412526350779,40.126357042376824,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-27T00:00:00,0.9,-1.7502830895833335,3.636316041666667,4.8826125875,1.1178280375,-11.387039756250001,-5.505827442440046,6.505827442440046,43437.5,884.9747468305861,4.34375,10.73364001384561,589097.8174777641,4442320.959285473,589098.0340502686,4442320.279829679,-109.9542852829371,40.126493581179595,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-28T00:00:00,0.9,0.5397329583333335,3.6250940000000003,4.448464672916667,0.5557383479166667,-8.089564062500001,15.988086122218926,-14.988086122218926,43487.5,818.4062043356619,4.34875,10.745995282926296,589066.5483438798,4442306.607983341,589066.7648758508,4442305.92861408,-109.95465420221184,40.12636761616153,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-29T00:00:00,0.9,-0.20469816666666688,3.4876293541666663,3.713437666666666,0.5126789458333333,-7.918444133333333,-37.683512716690956,38.683512716690956,34937.5,781.3351365237963,3.49375,8.63324427012906,589085.0327802281,4442308.85440758,589085.2493232379,4442308.174987304,-109.95443698032311,40.12638589389115,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-11-30T00:00:00,0.9,4.042560708333333,3.656303854166667,4.0272951016041665,0.61511456875,-4.2561528161875,2.052835844224644,-1.0528358442246442,39537.5,894.974746830586,3.95375,9.769929025552134,589084.6990383147,4442331.044030164,589084.9156272013,4442330.364610285,-109.95443783398913,40.126585815637874,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-12-01T00:00:00,0.9,5.83260979375,3.6870218333333327,-1038.2762588125,1.36143449375,1039.0604122791665,-177.14673859934598,178.14673859934598,30062.5,688.9087296526029,3.00625,7.428605534762214,589095.3717703808,4442296.979316926,589095.5882923547,4442296.299868412,-109.95431729319816,40.12627782634587,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-12-02T00:00:00,0.9,14.97859253361679,-1663.4753865750001,-4578.256616806667,-1664.73023784375,7921.440833759034,-527.8508126501717,528.8508126501717,38612.5,794.2640687119309,3.86125,9.54135654755945,589065.3453141424,4442305.784675316,589065.5618439906,4442305.105309393,-109.95466843318137,40.126360327156135,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-12-03T00:00:00,0.9,18.264487708333334,5.143091270833334,-3316.689556916317,1.7247515833333331,3328.086201770484,-181.2162359501611,182.2162359501611,48362.5,937.9036790187205,4.83625,11.950634018293142,589050.108887222,4442326.2197129335,589050.325454203,4442325.5403884705,-109.95484441068267,40.12654602194556,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-12-04T00:00:00,0.9,19.851703875000002,5.512513000000001,-4153.335373885417,3.978844083333333,4163.695720677083,-208.73996725392334,209.7399672539233,47837.5,928.4062043356621,4.78375,11.820903692945944,589046.563786305,4442338.411637586,589046.78037736,4442337.73232256,-109.95488432988321,40.126656223524876,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-12-05T00:00:00,0.9,17.391945291666666,5.349464645833333,-3530.4372467333337,3.909355785416667,3538.57037159375,-202.46029798571485,203.46029798571485,38337.5,826.4823227814098,3.83375,9.47340256761568,589019.8034778404,4442348.427697526,589020.0200804995,4442347.748455898,-109.95519697761338,40.12674928296417,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-12-06T00:00:00,0.9,17.14659041666667,4.79892075,-3531.9041636770835,3.781518091666667,3540.4703152520833,-205.48246848018883,206.48246848018883,31637.5,840.1219330882003,3.16375,7.81779651080381,589028.9822722988,4442343.723543065,589029.1988683407,4442343.044276303,-109.95508991424093,40.1267059355759,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-12-07T00:00:00,0.9,14.785702708333332,4.095924010416667,-2274.2085556541665,3.545581731250001,2281.352752620833,-153.2945098804838,154.2945098804838,29362.5,722.3401871576791,2.93625,7.255631767632615,589007.4861348186,4442340.421551826,589007.702716627,4442339.742344354,-109.95534262456596,40.12667846680733,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-12-08T00:00:00,0.9,16.944649520833334,3.0806806875000006,-187.87300258333335,0.5266035895833333,201.21036782708336,-10.87456651609681,11.87456651609681,10012.5,435.5634918610409,1.00125,2.4741426334072902,588997.4300726323,4442336.084725487,588997.6466419777,4442335.405545846,-109.95546122938948,40.12664046472168,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-12-09T00:00:00,0.9,0.01570458333333195,2.3606634375,-1450.2992535816668,0.9626209145833334,1446.9916738129168,-92137.1766774908,92138.17667749082,35762.5,832.0458146424514,3.57625,8.837106209960371,589027.0707551984,4442347.422868618,589027.2873582633,4442346.743607012,-109.95511183541736,40.12673946188891,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-12-10T00:00:00,0.9,10.489177916666664,2.4591680416666666,-1036.1089234147917,1.4449195562500001,1042.6940137335416,-98.406647691309,99.406647691309,37062.5,770.1219330881996,3.70625,9.158343206058197,589021.0403468893,4442369.207473965,589021.2569931142,4442368.528228317,-109.95517959692572,40.12693633838704,daily_mean_r90,-0.9707008955921244,-7.280256716940933
2023-12-11T00:00:00,0.9,15.38936465,2.9410181458333327,-411.48527250395836,1.0342476999999999,422.899371308125,-26.479976004605557,27.47997600460556,37662.5,845.9797974644688,3.76625,9.306606435026424,589045.283294398,4442343.025681443,589045.499894587,4442342.346369818,-109.9548987197292,40.12669792292229,daily_mean_r90,-0.9707008955921244,-7.280256716940933
